ID,Y,X,Ca,Mg,Na,K,HCO3,CO3,Cl,SO4,cat_hex,an_hex,diamond_hex,Ca_meqL,Mg_meqL,Na_meqL,K_meqL,HCO3_meqL,CO3_meqL,Cl_meqL,SO4_meqL,anions,cations,NaK_meqL,NaK,EC,CBE,maj_cation,maj_anion,water_type,Alkcalc,TDScalc
435,-27.54397218,151.28942890000002,20.8,55.2,114.2,1.2,502.3,11.5,70.5,2.0,#69fff0,#ff4f21,#fff46d,1.0379759469035381,4.54227525200576,4.967427248504639,0.030691871513595217,8.232113140668345,0.38327456456676645,1.9885650458216158,0.0416390807756528,10.64559183183238,15.576489438945767,4.998119120018234,114.9567397604194,-4.930897607113387,-0.1880437161411887,Na,HCO3,Na-HCO3,525.3,578.6367397604193
436,-27.5181374,151.43137119999997,444.0,857.0,4010.0,8.5,219.0,1.5,8170.0,1790.0,#52ff86,#1cff3a,#2868ff,22.15679425121014,70.52046903929232,174.42542264889317,0.2174007565546328,3.5891554405860386,0.049992334508708665,230.44789254415036,37.266977294209255,271.3540176134544,441.9629101013981,174.6428234054478,4016.7849383252997,-170.6088924879437,-0.2391768453252583,Na,Cl,Na-Cl,222.0,15410.9849383253
437,-26.771965,150.94601630000003,93.4,102.0,902.9,4.4,412.7,5.4,1523.0,123.0,#41ff53,#3eff2a,#47c8ff,4.660911223114926,8.393334704793252,39.273993543562504,0.1125368622165158,6.763673289177435,0.17997240423135122,42.95864630902583,2.560803467702647,52.46309547013726,91.82730673946622,39.38653040577902,905.8901993329174,-39.36421126932896,-0.2728124023949045,Na,Cl,Na-Cl,423.5,3001.3901993329173
438,-26.892636600000003,151.0856099,69.0,63.0,659.0,4.3,377.0,8.3,1030.0,72.0,#3dff49,#4fff2d,#52e4ff,3.4432855930934676,5.184118494137009,28.664926066239552,0.10997920625704953,6.178591785849026,0.276624250948188,29.052794286471833,1.4990069079235009,37.00701723119255,66.17721463222368,28.7749052724966,661.8228212674218,-29.170197401031132,-0.28270014588705167,Na,Cl,Na-Cl,393.6,2131.9828212674215
439,-27.56883483,151.3298039,41.0,27.0,84.0,1.3,400.0,4.7,38.0,8.0,#bcffc2,#ff3a1e,#fff05d,2.0460102799540896,2.221765068915861,3.6537993771837973,0.03324952747306149,6.555535051298701,0.15664264812728715,1.0718506629960483,0.1665563231026112,7.950584685524649,11.641873158183667,3.6870489046568586,84.80212480710775,-3.6912884726590187,-0.1884035429400908,Na,HCO3,Na-HCO3,409.4,444.44212480710775
440,-27.61897813,151.293858,35.0,16.0,87.0,2.0,340.0,0.8,55.0,5.0,#a0ff8f,#ff5d28,#ebff7b,1.7465941414242225,1.3166015223205103,3.7842922120832188,0.051153119189325365,5.572204793603896,0.026662578404644623,1.5513628017048067,0.104097701939132,7.254327875652479,10.734086326289821,3.835445331272544,88.21524261926851,-3.479758450637342,-0.19344442548257615,Na,HCO3,Na-HCO3,341.6,404.1752426192685
441,-27.60032476,151.2663324,18.0,9.0,94.0,1.0,254.0,1.2,60.0,10.0,#58ff51,#ff7f37,#b9ff7d,0.8982484155896002,0.740588356305287,4.088775493515202,0.025576559594662682,4.162764757574675,0.03999386760696693,1.6923957836779708,0.208195403878264,6.103349812737877,9.867540878114617,4.114352053109865,94.6300972215269,-3.7641910653767408,-0.23569074125169007,Na,HCO3,Na-HCO3,256.4,345.4700972215269
442,-27.56731155,151.368667,37.0,27.0,100.0,1.7,380.0,4.3,50.0,11.0,#a1ffad,#ff4d28,#f8ff72,1.8463995209341781,2.221765068915861,4.349761163314044,0.04348015131092656,6.227758298733766,0.14331135892496483,1.4103298197316425,0.2290149442660904,8.010414421656463,12.85464721909998,4.39324131462497,101.04455023637432,-4.844232797443517,-0.23216958956790765,Na,HCO3,Na-HCO3,388.6,459.2045502363743
443,-27.03942447,151.230456,26.0,30.0,213.0,2.0,469.0,2.2,190.0,11.0,#4dff64,#ffc33a,#afff94,1.2974699336294224,2.4686278543509568,9.264991277858915,0.051153119189325365,7.686364847647726,0.07332209061277271,5.359253314980241,0.2290149442660904,13.347955197506831,22.39838658207686,9.316144397048241,214.27132113210953,-9.050431384570029,-0.25318482770561795,Na,HCO3,Na-HCO3,473.4,755.3113211321095
444,-27.40071658,151.5405825,170.0,164.0,334.0,2.0,394.0,1.3,975.0,40.0,#c4fff5,#51ff27,#8865ff,8.483457258346224,13.49516560378523,14.52820228546891,0.051153119189325365,6.45720202552922,0.04332668990754751,27.50143148476703,0.832781615513056,34.83474181571685,51.13733367144793,14.579355404658235,335.32517430713943,-16.302591855731073,-0.1896265940231369,Na,Cl,Na-Cl,396.6,1922.2851743071394
445,-27.85362779,151.3965461,48.0,31.0,109.0,1.5,365.0,0.6,120.0,9.0,#afffb4,#ffa638,#fffbc2,2.395329108238934,2.5509154494959887,4.741239668012309,0.038364839391994025,5.981925734310065,0.019996933803483465,3.3847915673559417,0.1873758634904376,9.574090098959928,14.505453572543528,4.7796045074043025,109.93090367029896,-4.9313634735836,-0.2047947228925082,Na,HCO3,Na-HCO3,366.2,537.6509036702989
446,-27.60028207,151.30415580000002,50.0,24.0,77.0,1.2,372.0,1.9,50.0,5.0,#dbffc7,#ff4f23,#ffe16f,2.4951344877488895,1.9749022834807652,3.3493160957518144,0.030691871513595217,6.096647597707792,0.06332362371103097,1.4103298197316425,0.104097701939132,7.674398743089597,11.230052705760473,3.3800079672654095,77.74018324710443,-3.555653962670876,-0.18808554018567736,Na,HCO3,Na-HCO3,375.8,432.2201832471044
447,-27.63553248,151.25204140000002,18.0,9.0,82.0,2.0,245.0,2.3,45.0,5.0,#63ff5b,#ff662c,#c3ff72,0.8982484155896002,0.740588356305287,3.5668041539175164,0.051153119189325365,4.0152652189204545,0.07665491291335327,1.2692968377584781,0.104097701939132,5.465314671531418,8.87475131810857,3.6179572731068417,83.21301728145735,-3.409436646577152,-0.23775599422208427,Na,HCO3,Na-HCO3,249.6,309.9730172814574
448,-27.04337312,151.4612656,67.0,58.0,130.0,0.3,330.0,3.3,300.0,10.0,#c8ffeb,#bbff38,#d9baff,3.3434802135835118,4.77268051841185,5.6546895123082574,0.007672967878398804,5.408316417321428,0.10998313591915905,8.461978918389855,0.208195403878264,14.188473875508706,19.440885692368674,5.6623624801866566,130.2343370442931,-5.2524118168599685,-0.15618530606443812,Na,Cl,Na-Cl,336.6,767.1943370442932
449,-27.38999219,151.45794530000003,25.0,52.0,440.0,2.0,729.0,3.4,405.0,104.0,#32ff51,#fff65f,#7dff89,1.2475672438744447,4.278954947541658,19.138949118581795,0.051153119189325365,11.947462630991883,0.11331595821973964,11.423671539826303,2.1652322003339455,25.649682329371874,43.90672666695835,19.19010223777112,441.3723514687358,-18.257044337586475,-0.2624782475264028,Na,HCO3,Na-HCO3,735.8,1468.8523514687358
450,-26.74830561,150.8260186,50.0,150.0,1300.0,3.7,350.0,7.7,2190.0,124.0,#2aff4d,#27ff1c,#32c6ff,2.4951344877488895,12.343139271754783,56.54689512308258,0.09463327050025193,5.736093169886363,0.2566273171447045,61.77244610424594,2.5816230080904736,70.34678959936748,128.12133054666936,56.64152839358283,1302.7551530524051,-57.77454094730187,-0.2911023740477322,Na,Cl,Na-Cl,365.4,4035.995153052405
451,-27.84403134,151.6202092,44.0,76.0,424.0,4.0,587.0,2.3,580.0,105.0,#4cff75,#b0ff56,#95fff0,2.195718349219023,6.253857231022423,18.442987332451548,0.10230623837865073,9.620247687780843,0.07665491291335327,16.359825908887053,2.186051740721772,28.24278025030302,45.54016272190185,18.5452935708302,426.5417521290946,-17.29738247159883,-0.23443606035225528,Na,Cl,Na-Cl,591.6,1586.5017521290947
452,-27.70341484,151.4363724,32.0,31.0,151.0,3.0,422.0,3.5,140.0,10.0,#72ff8a,#ffa637,#d8ffad,1.5968860721592892,2.5509154494959887,6.568139356604207,0.07672967878398805,6.91608947912013,0.11664878052032021,3.9489234952485988,0.208195403878264,11.189857158767312,17.43753959243167,6.644869035388195,152.8319878139285,-6.247682433664357,-0.21824137514015102,Na,HCO3,Na-HCO3,429.0,623.2319878139285
453,-27.54348793,151.3272026,38.0,28.0,83.0,1.5,408.0,2.1,41.0,15.0,#b9ffc8,#ff3f26,#fff167,1.896302210689156,2.304052664060893,3.610301765550657,0.038364839391994025,6.686645752324675,0.06998926831219214,1.1564704521799467,0.312293105817396,8.22539857863421,11.497688084635351,3.648666604942651,83.91933191368098,-3.272289506001142,-0.16591163248778645,Na,HCO3,Na-HCO3,412.2,453.239331913681
454,-26.74340865,150.8843569,72.0,116.0,1000.0,4.0,521.0,0.0,1630.0,95.0,#37ff52,#43ff27,#4bd9ff,3.592993662358401,9.5453610368237,43.497611633140444,0.10230623837865073,8.538584404316557,0.0,45.97675212325154,1.977856336843508,56.49319286441161,100.3381904422203,43.5999178715191,1002.7981110449392,-43.844997577808684,-0.2795677539366231,Na,Cl,Na-Cl,521.0,3228.398111044939
455,-27.66204314,151.34498280000003,45.0,29.0,105.0,3.0,362.0,2.0,110.0,0.0,#abffaf,#ff9c32,#ffffb2,2.2456210389740003,2.386340259205925,4.567249221479747,0.07672967878398805,5.932759221425324,0.06665644601161155,3.1027256034096133,0.0,9.10214127084655,13.919919098707396,4.643978900263735,106.8115147060659,-4.817777827860846,-0.20926788265364063,Na,HCO3,Na-HCO3,366.0,510.4115147060659
456,-27.72995632,151.41585690000002,25.0,27.0,76.0,1.8,277.0,4.4,60.0,0.0,#9dffca,#ff752b,#fffc8f,1.2475672438744447,2.221765068915861,3.305818484118674,0.046037807270392826,4.5397080230243505,0.14664418122554543,1.6923957836779708,0.0,6.378747987927866,10.17304489556844,3.351856291389067,77.09269470194853,-3.7942969076405735,-0.22923781939199134,Na,HCO3,Na-HCO3,285.8,360.57269470194854
457,-26.94357953,151.11837319999998,44.0,33.0,338.0,4.0,421.0,1.0,430.0,60.0,#44ff4b,#aaff4b,#7effd1,2.195718349219023,2.715490639786052,14.702192732001471,0.10230623837865073,6.899700641491883,0.03332822300580578,12.128836449692125,1.249172423269584,20.311037737459397,34.520206929765315,14.804498970380122,340.5034763187428,-14.209169192305918,-0.2591436557485157,Na,Cl,Na-Cl,423.0,1161.3034763187427
458,-27.15058769,151.06276019999999,180.0,146.0,596.0,3.0,390.0,0.0,1380.0,160.0,#90ffa2,#41ff32,#5268ff,8.982484155896001,12.013988891174655,25.924576533351704,0.07672967878398805,6.391646675016234,0.0,38.925103024593334,3.331126462052224,48.64787616166179,72.99908547134204,26.00130621213569,598.0300428791209,-24.35120930968025,-0.20017934671599366,Na,Cl,Na-Cl,390.0,2698.0300428791206
459,-27.55434771,151.3760104,39.0,28.0,91.0,2.0,406.0,1.3,55.0,10.0,#b0ffbd,#ff5027,#fff974,1.9462049004441337,2.304052664060893,3.9582826586157807,0.051153119189325365,6.653868077068181,0.04332668990754751,1.5513628017048067,0.208195403878264,8.4567529725588,12.269129120115238,4.009435777805106,92.21702288951745,-3.8123761475564386,-0.1839427692635575,Na,HCO3,Na-HCO3,408.6,469.37702288951743
460,-27.20276221,151.13894919999998,37.0,59.0,390.0,1.6,530.0,7.4,420.0,130.0,#45ff67,#d5ff73,#91ffce,1.8463995209341781,4.854968113556882,16.964068536924774,0.040922495351460295,8.686083942970779,0.24662885024296277,11.846770485745797,2.706540250417432,23.486023529376972,40.711349699043524,17.004991032276234,391.11479374235336,-17.225326169666552,-0.26831823956997686,Na,Cl,Na-Cl,544.8,1363.9947937423533
461,-27.44248225,151.3188504,35.0,33.0,117.0,1.8,454.0,1.5,62.0,35.0,#93ffb0,#ff573d,#f2ff86,1.7465941414242225,2.715490639786052,5.089220561077432,0.046037807270392826,7.440532283224026,0.049992334508708665,1.7488089764672365,0.728683913573924,9.968017507773896,14.732601517905923,5.135258368347825,118.11094247199996,-4.764584010132028,-0.19289330381471664,Na,HCO3,Na-HCO3,457.0,557.310942472
462,-27.611193100000005,151.3966503,40.0,25.0,96.0,1.8,394.0,1.3,70.0,7.0,#a7ffa9,#ff642b,#fbff86,1.9961075901991117,2.057189878625797,4.175770716781483,0.046037807270392826,6.45720202552922,0.04332668990754751,1.9744617476242994,0.1457367827147848,8.620727245775853,12.496914516928662,4.221808524051876,97.10159605319315,-3.8761872711528085,-0.18355208951401347,Na,HCO3,Na-HCO3,396.6,477.06159605319317
463,-27.88810559,151.5833035,46.0,30.0,82.0,1.2,342.0,0.5,105.0,5.0,#ccffd2,#ff9e35,#ffdcb4,2.2955237287289783,2.4686278543509568,3.5668041539175164,0.030691871513595217,5.604982468860389,0.01666411150290289,2.961692621436449,0.104097701939132,8.687436903738874,11.959143633942157,3.5974960254311115,82.74240858491557,-3.2717067302032827,-0.15846240127910072,Na,HCO3,Na-HCO3,343.0,474.5424085849155
464,-27.48195239,151.3364756,41.0,32.0,95.0,2.0,430.0,1.7,65.0,16.0,#b4ffc7,#ff582e,#fff380,2.0460102799540896,2.6332030446410206,4.132273105148342,0.051153119189325365,7.0472001801461035,0.05665797910986982,1.8334287656511352,0.3331126462052224,9.270399571112332,13.046065773270444,4.183426224337667,96.21880315976635,-3.7756662021581118,-0.16918746512464508,Na,HCO3,Na-HCO3,433.4,510.25880315976633
465,-27.60087026,151.3778217,40.5,25.5,82.0,1.5,365.0,4.2,63.0,6.2,#bbffbe,#ff6029,#fff182,2.0210589350766006,2.098333676198313,3.5668041539175164,0.038364839391994025,5.981925734310065,0.13997853662438428,1.7770155728618695,0.12908115040452367,8.028000994200841,11.329730597893935,3.6051689933095106,82.91888684611874,-3.3017296036930937,-0.17056386942783314,Na,HCO3,Na-HCO3,373.4,442.1588868461187
466,-27.24220312,151.2211738,59.0,72.0,650.0,3.2,435.0,10.5,920.0,140.0,#3dff51,#68ff47,#5cefff,2.94425869554369,5.924706850442296,28.27344756154129,0.08184499070292059,7.129144368287338,0.34994634156096066,25.95006868306222,2.914735654295696,36.34389504720621,65.5795506504744,28.355292552244208,652.1717287016168,-29.235655603268192,-0.286839356765717,Na,Cl,Na-Cl,456.0,2116.7717287016167
467,-27.54994806,151.32753300000002,38.0,28.0,84.0,1.5,406.0,1.0,43.0,12.0,#b8ffc7,#ff4124,#fff267,1.896302210689156,2.304052664060893,3.6537993771837973,0.038364839391994025,6.653868077068181,0.03332822300580578,1.2128836449692124,0.2498344846539168,8.149914429697116,11.584683307901631,3.6921642165757915,84.9197769812432,-3.4347688782045154,-0.17404808164194427,Na,HCO3,Na-HCO3,408.0,450.71977698124317
468,-27.185331400000003,151.1414701,20.0,14.2,136.0,1.2,404.0,2.0,45.0,16.1,#4bff50,#ff452a,#b7ff57,0.9980537950995558,1.1684838510594528,5.9156751821071,0.030691871513595217,6.621090401811688,0.06665644601161155,1.2692968377584781,0.33519460024400505,8.292238285825782,14.0592717534004,5.946367053620696,136.766442233276,-5.767033467574619,-0.25801538497639126,Na,HCO3,Na-HCO3,408.0,476.86644223327596
469,-27.69140349,151.4118856,52.0,30.0,100.0,2.0,430.0,1.4,89.0,5.0,#c0ffbc,#ff722c,#fff091,2.594939867258845,2.4686278543509568,4.349761163314044,0.051153119189325365,7.0472001801461035,0.046659512208128084,2.5103870791223235,0.104097701939132,9.708344473415687,13.86539628661654,4.400914282503369,101.22102849757749,-4.157051813200853,-0.1763424759573529,Na,HCO3,Na-HCO3,432.8,536.9010284975775
470,-26.84866199,150.9955698,94.0,76.0,760.0,4.0,402.0,0.0,1250.0,121.0,#44ff4c,#47ff30,#4ccfff,4.690852836967912,6.253857231022423,33.05818484118674,0.10230623837865073,6.588312726555195,0.0,35.258245493291064,2.5191643869269944,44.365722606773254,77.26569222712112,33.16049107956539,762.6912948300039,-32.89996962034787,-0.2704890810098495,Na,Cl,Na-Cl,402.0,2544.891294830004
471,-27.66008177,151.4016503,47.5,28.0,86.0,1.7,380.0,3.9,80.0,4.5,#c7ffc5,#ff722c,#ffe891,2.370377763361445,2.304052664060893,3.7407946004500783,0.04348015131092656,6.227758298733766,0.12998006972264253,2.256527711570628,0.0936879317452188,8.707954011772255,12.24297993094435,3.784274751761005,87.03831929050311,-3.535025919172094,-0.16872879886106523,Na,HCO3,Na-HCO3,387.8,479.71831929050313
472,-27.74719585,151.42186740000002,48.0,29.0,78.0,3.6,355.0,1.6,70.0,5.0,#d2ffd1,#ff6d2c,#ffdb8c,2.395329108238934,2.386340259205925,3.3928137073849545,0.09207561454078565,5.818037358027597,0.053325156809289245,1.9744617476242994,0.104097701939132,7.949921964400318,11.75144801129634,3.48488932192574,80.15245440429203,-3.801526046896022,-0.19295744669459702,Na,HCO3,Na-HCO3,358.2,447.072454404292
473,-27.29091686,151.1872059,21.0,15.0,170.0,1.3,405.0,4.8,95.0,20.0,#40ff45,#ff7d3a,#a8ff6d,1.0479564848545335,1.2343139271754784,7.394593977633876,0.03324952747306149,6.6374792394399345,0.15997547042786772,2.6796266574901204,0.416390807756528,9.893472175114452,17.137957422243886,7.427843505106937,170.84040061745955,-7.244485247129434,-0.26800229788207003,Na,HCO3,Na-HCO3,414.6,570.6004006174595
474,-27.27951428,151.1013812,143.8,101.3,796.9,1.1,771.9,5.6,1217.0,160.7,#5aff60,#7cff46,#7ae4ff,7.176006786765806,8.33573338819173,34.66324671044962,0.02813421555412895,12.650543765243668,0.18663804883251234,34.327427812268176,3.3457001403237023,50.51030976666806,84.89450202696503,34.69138092600375,797.9017612980863,-34.38419226029697,-0.25393626566758215,Na,Cl,Na-Cl,783.1,2890.5617612980864
475,-27.26024726,151.20525969999997,32.0,26.0,325.0,1.0,424.0,5.1,338.0,55.0,#37ff3e,#d0ff50,#74ffa2,1.5968860721592892,2.139477473770829,14.136723780770645,0.025576559594662682,6.948867154376623,0.16997393732960944,9.533829581385904,1.145074721330452,17.797745394422588,32.06096422666074,14.162300340365308,325.73290782840206,-14.263218832238149,-0.2860727632270448,Na,Cl,Na-Cl,434.2,1037.252907828402
476,-27.81023213,151.4334044,76.0,33.0,102.0,2.0,501.0,1.8,90.0,3.0,#ebffcb,#ff6528,#ffd481,3.792604421378312,2.715490639786052,4.436756386580325,0.051153119189325365,8.210807651751622,0.0599908014104504,2.5385936755169562,0.0624586211634792,10.871850749842508,15.483914072703666,4.48790950576965,103.22191863270196,-4.612063322861157,-0.17499258146801128,Na,HCO3,Na-HCO3,504.6,607.981918632702
477,-27.19550382,151.1695929,36.0,28.0,126.0,1.9,301.0,0.6,136.0,22.0,#88ff96,#ffd548,#e3ffd7,1.7964968311792004,2.304052664060893,5.480699065775696,0.048595463229859095,4.933040126102273,0.019996933803483465,3.8360971096700673,0.4580298885321808,9.247164058108005,15.159138553251205,5.529294529005556,127.17377416712779,-5.9119744951432,-0.24223146739119927,Na,HCO3,Na-HCO3,302.2,530.4937741671279
478,-27.17566938,151.15883159999998,27.0,23.0,53.0,1.7,201.0,0.1,80.0,4.8,#c6ffe5,#ffc23a,#ffcdcb,1.3473726233844003,1.8926146883357333,2.3053734165564435,0.04348015131092656,3.2941563632775974,0.003332822300580578,2.256527711570628,0.09993379386156671,5.653950691010373,7.937694447454874,2.34885356786737,54.02363206094951,-2.2837437564445002,-0.16802555784666243,Na,HCO3,Na-HCO3,201.2,309.5436320609495
479,-27.53980461,151.36470569999997,39.0,28.0,89.0,1.9,400.0,1.8,46.0,8.0,#b3ffbf,#ff4522,#fff768,1.9462049004441337,2.304052664060893,3.8712874353494997,0.048595463229859095,6.555535051298701,0.0599908014104504,1.297503434153111,0.1665563231026112,8.079585609964873,12.090023361663746,3.919882898579359,90.15730666732526,-4.010437751698873,-0.19883567189329826,Na,HCO3,Na-HCO3,403.6,453.3173066673253
480,-27.73296207,151.40865290000002,86.0,35.0,88.0,2.0,450.0,3.0,120.0,4.9,#fff3d4,#ff8c31,#ffa998,4.29163131892809,2.880065830076116,3.8277898237163592,0.051153119189325365,7.374976932711038,0.09998466901741733,3.3847915673559417,0.10201574790034937,10.961768916984745,14.929583034815575,3.8789429429056845,89.21568768683075,-3.96781411783083,-0.1532486262292276,Ca,HCO3,Ca-HCO3,456.0,608.7156876868307
481,-28.15005709,151.8195624,88.0,51.0,370.0,2.2,448.0,1.8,580.0,11.0,#6bff69,#8cff31,#94ebff,4.391436698438046,4.196667352396626,16.094116304261963,0.0562684311082579,7.342199257454545,0.0599908014104504,16.359825908887053,0.2290149442660904,23.99103091201814,40.888873521575114,16.15038473537022,371.45884891351506,-16.897842609556974,-0.26044801941489415,Na,Cl,Na-Cl,451.6,1372.4188489135151
482,-28.1992663,151.9655544,46.0,34.0,45.0,2.0,325.0,2.9,66.0,2.0,#e8dcff,#ff6f2a,#ff8176,2.2955237287289783,2.797778234931084,1.95739252349132,0.051153119189325365,5.326372229180195,0.09665184671683674,1.861635362045768,0.0416390807756528,7.326298518718453,9.110393249021353,2.0085456426806454,46.196549781654845,-1.7840947303029004,-0.10854341953436958,Mg,HCO3,Mg-HCO3,330.8,392.67654978165484
483,-28.20193278,151.99633290000003,105.0,65.0,52.0,3.6,285.0,1.2,285.0,6.0,#fca3ff,#acff36,#d362ff,5.239782424272668,5.348693684427072,2.261875804923303,0.09207561454078565,4.670818724050324,0.03999386760696693,8.038879972470362,0.1249172423269584,12.874609806454611,15.296378947627918,2.3539514194640887,54.14088264767404,-2.421769141173307,-0.085966778174314,Mg,Cl,Mg-Cl,287.4,687.580882647674
